"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/08/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/09/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","19","79.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/11/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/12/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/13/2020","AQS","120110034","1","1.1","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/14/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/15/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/16/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/17/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/18/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","19","79.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/19/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/20/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/21/2020","AQS","120110034","1","1.1","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/22/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/23/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/24/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/25/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/26/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/27/2020","AQS","120110034","1","1.3","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/28/2020","AQS","120110034","1","1.4","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"02/29/2020","AQS","120110034","1","1.5","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/01/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/02/2020","AQS","120110034","1","1.3","ppb","1","Daniela Banu NCORE","21","88.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/03/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","21","88.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/04/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/05/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/06/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/07/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/08/2020","AQS","120110034","1","1.2","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/13/2020","AQS","120110034","1","0.8","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/14/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/15/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/16/2020","AQS","120110034","1","0.9","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/19/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","20","83.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/20/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","20","83.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/21/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/22/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/23/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/24/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/26/2020","AQS","120110034","1","1.1","ppb","1","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/27/2020","AQS","120110034","1","0.7","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/28/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/29/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/30/2020","AQS","120110034","1","0.7","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"03/31/2020","AQS","120110034","1","0.6","ppb","0","Daniela Banu NCORE","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"01/01/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/02/2020","AQS","120170006","1","1.3","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/03/2020","AQS","120170006","1","1.6","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/04/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/05/2020","AQS","120170006","1","1.1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/06/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","21","88.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/07/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/08/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/09/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/10/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/11/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/12/2020","AQS","120170006","1","0.9","ppb","0","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/13/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/14/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/15/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/16/2020","AQS","120170006","1","1.1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/17/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/18/2020","AQS","120170006","1","1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/19/2020","AQS","120170006","1","1.1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/20/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/21/2020","AQS","120170006","1","1.5","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/22/2020","AQS","120170006","1","3.4","ppb","4","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/23/2020","AQS","120170006","1","1.6","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/24/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/25/2020","AQS","120170006","1","1.6","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/26/2020","AQS","120170006","1","1.5","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/27/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/28/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/29/2020","AQS","120170006","1","1.5","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/30/2020","AQS","120170006","1","1.5","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"01/31/2020","AQS","120170006","1","1.1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/01/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/02/2020","AQS","120170006","1","1.6","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/03/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/04/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/05/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/06/2020","AQS","120170006","1","1.9","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/07/2020","AQS","120170006","1","1.4","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/08/2020","AQS","120170006","1","1.3","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/09/2020","AQS","120170006","1","1.2","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
"02/10/2020","AQS","120170006","1","1.1","ppb","1","Crystal River Preserve","24","100.0000","42401","Sulfur dioxide","26140","Homosassa Springs, FL","12","Florida","017","Citrus","28.9586436101112","-82.6429652126674"
