"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/19/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/20/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/21/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/22/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/23/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","19","79.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/24/2020","AQS","280490020","1","1.1","ppb","1","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/25/2020","AQS","280490020","1","1.2","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/26/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/27/2020","AQS","280490020","1","1.1","ppb","1","Jackson NCORE","19","79.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/28/2020","AQS","280490020","1","1.7","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/29/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/30/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/31/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/01/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/02/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/03/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/04/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/05/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/06/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/07/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/08/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/09/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/10/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/11/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/12/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/13/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/14/2020","AQS","280490020","1","0.2","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/15/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/16/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/17/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/18/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/19/2020","AQS","280490020","1","0.2","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/21/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/22/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/23/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/24/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/25/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/26/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/27/2020","AQS","280490020","1","1.1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/28/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/29/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/01/2020","AQS","280490020","1","2.2","ppb","3","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/02/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/03/2020","AQS","280490020","1","0.9","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/04/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/05/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/06/2020","AQS","280490020","1","5.2","ppb","7","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/07/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/08/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/09/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","19","79.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/10/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/11/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/12/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/13/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/14/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/15/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/16/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/17/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/18/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/19/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/20/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/21/2020","AQS","280490020","1","0.3","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/22/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/23/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","23","96.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/24/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/25/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/26/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/27/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/28/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/29/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/30/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/31/2020","AQS","280490020","1","0.9","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/01/2020","AQS","280490020","1","1.1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/02/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/03/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/04/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/05/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/06/2020","AQS","280490020","1","0.9","ppb","0","Jackson NCORE","23","96.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/07/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/08/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/09/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/10/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/11/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/12/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/13/2020","AQS","280490020","1","0.4","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/14/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/15/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/16/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/17/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/18/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/19/2020","AQS","280490020","1","2","ppb","3","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/20/2020","AQS","280490020","1","1.5","ppb","1","Jackson NCORE","20","83.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/21/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/22/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/23/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","21","88.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/24/2020","AQS","280490020","1","1.2","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/25/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/26/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/27/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/28/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/29/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"04/30/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/01/2020","AQS","280490020","1","1.3","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/02/2020","AQS","280490020","1","0.9","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/03/2020","AQS","280490020","1","1.9","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/04/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","23","96.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/05/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/06/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/07/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/08/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/09/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/10/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/11/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/12/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/13/2020","AQS","280490020","1","1","ppb","1","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/14/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/15/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/16/2020","AQS","280490020","1","0.5","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/17/2020","AQS","280490020","1","0.8","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/18/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","23","96.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/19/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/20/2020","AQS","280490020","1","0.6","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/21/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/22/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","24","100.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"05/23/2020","AQS","280490020","1","0.7","ppb","0","Jackson NCORE","22","92.0000","42401","Sulfur dioxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
