"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/16/2020","AQS","040070011","1","24.3","ppb","34","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/17/2020","AQS","040070011","1","5.8","ppb","7","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/18/2020","AQS","040070011","1","10.4","ppb","14","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/19/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/20/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/21/2020","AQS","040070011","1","1.6","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/22/2020","AQS","040070011","1","5.8","ppb","7","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/23/2020","AQS","040070011","1","69.7","ppb","92","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/24/2020","AQS","040070011","1","11.2","ppb","16","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/25/2020","AQS","040070011","1","69.6","ppb","92","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/26/2020","AQS","040070011","1","34.1","ppb","49","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/27/2020","AQS","040070011","1","5.8","ppb","7","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/28/2020","AQS","040070011","1","3.1","ppb","4","Miami Jones Ranch","22","92.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/29/2020","AQS","040070011","1","20.9","ppb","29","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/30/2020","AQS","040070011","1","17.5","ppb","24","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"01/31/2020","AQS","040070011","1","13.9","ppb","19","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/01/2020","AQS","040070011","1","23.2","ppb","33","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/02/2020","AQS","040070011","1","3","ppb","4","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/03/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/04/2020","AQS","040070011","1","5.7","ppb","7","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/05/2020","AQS","040070011","1","16.2","ppb","23","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/06/2020","AQS","040070011","1","8.2","ppb","11","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/07/2020","AQS","040070011","1","6.4","ppb","9","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/08/2020","AQS","040070011","1","39.7","ppb","55","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/09/2020","AQS","040070011","1","8.6","ppb","11","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/10/2020","AQS","040070011","1","2","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/11/2020","AQS","040070011","1","1.9","ppb","1","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/12/2020","AQS","040070011","1","4.8","ppb","6","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/13/2020","AQS","040070011","1","18.7","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/14/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/15/2020","AQS","040070011","1","18","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/16/2020","AQS","040070011","1","18.2","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/17/2020","AQS","040070011","1","33.5","ppb","47","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/18/2020","AQS","040070011","1","19.7","ppb","27","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/19/2020","AQS","040070011","1","38","ppb","54","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/20/2020","AQS","040070011","1","31.9","ppb","44","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/21/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/22/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/23/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/24/2020","AQS","040070011","1","12.6","ppb","17","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/25/2020","AQS","040070011","1","14.7","ppb","20","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/26/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/27/2020","AQS","040070011","1","9.2","ppb","13","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/28/2020","AQS","040070011","1","8.7","ppb","11","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"02/29/2020","AQS","040070011","1","7.7","ppb","10","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/01/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/02/2020","AQS","040070011","1","18.7","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/03/2020","AQS","040070011","1","4.7","ppb","6","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/04/2020","AQS","040070011","1","30.5","ppb","43","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/05/2020","AQS","040070011","1","23.3","ppb","33","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/06/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/07/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/08/2020","AQS","040070011","1","1.3","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/09/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/10/2020","AQS","040070011","1","12.8","ppb","17","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/11/2020","AQS","040070011","1","1.7","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/12/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/13/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/14/2020","AQS","040070011","1","14.6","ppb","20","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/15/2020","AQS","040070011","1","22.5","ppb","31","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/16/2020","AQS","040070011","1","97.4","ppb","110","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/17/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/18/2020","AQS","040070011","1","9.4","ppb","13","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/19/2020","AQS","040070011","1","1.5","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/20/2020","AQS","040070011","1","16.6","ppb","23","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/21/2020","AQS","040070011","1","17.2","ppb","24","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/22/2020","AQS","040070011","1","30.3","ppb","43","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/23/2020","AQS","040070011","1","6.9","ppb","9","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/24/2020","AQS","040070011","1","22.5","ppb","31","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/25/2020","AQS","040070011","1","2.1","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/26/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/27/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/28/2020","AQS","040070011","1","18.6","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/29/2020","AQS","040070011","1","25.3","ppb","36","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/30/2020","AQS","040070011","1","33.5","ppb","47","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"03/31/2020","AQS","040070011","1","63.6","ppb","85","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/01/2020","AQS","040070011","1","11.5","ppb","16","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/02/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/03/2020","AQS","040070011","1","15.8","ppb","21","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/04/2020","AQS","040070011","1","6.7","ppb","9","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/05/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/06/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/07/2020","AQS","040070011","1","5.1","ppb","7","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/08/2020","AQS","040070011","1","1.6","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/09/2020","AQS","040070011","1","2.2","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/10/2020","AQS","040070011","1","31.4","ppb","44","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/11/2020","AQS","040070011","1","2.4","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/12/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/13/2020","AQS","040070011","1","1.3","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/14/2020","AQS","040070011","1","8.1","ppb","11","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/15/2020","AQS","040070011","1","15.8","ppb","21","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/16/2020","AQS","040070011","1","1.3","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/17/2020","AQS","040070011","1","18.3","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/18/2020","AQS","040070011","1","1.4","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/19/2020","AQS","040070011","1","25.8","ppb","36","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/20/2020","AQS","040070011","1","13.8","ppb","19","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/21/2020","AQS","040070011","1","1.2","ppb","1","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/22/2020","AQS","040070011","1","21","ppb","30","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/23/2020","AQS","040070011","1","30.3","ppb","43","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/24/2020","AQS","040070011","1","6.8","ppb","9","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/25/2020","AQS","040070011","1","10.6","ppb","14","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/26/2020","AQS","040070011","1","70.4","ppb","94","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/27/2020","AQS","040070011","1","18.9","ppb","26","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/28/2020","AQS","040070011","1","20.4","ppb","29","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/29/2020","AQS","040070011","1","22.1","ppb","31","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"04/30/2020","AQS","040070011","1","2.3","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/01/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/02/2020","AQS","040070011","1","19.5","ppb","27","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/03/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/04/2020","AQS","040070011","1","13.8","ppb","19","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/05/2020","AQS","040070011","1","15.8","ppb","21","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/06/2020","AQS","040070011","1","13.1","ppb","19","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/07/2020","AQS","040070011","1","15.7","ppb","21","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/08/2020","AQS","040070011","1","9","ppb","13","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/09/2020","AQS","040070011","1","4.4","ppb","6","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/10/2020","AQS","040070011","1","2.3","ppb","3","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/11/2020","AQS","040070011","1","14.8","ppb","20","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/12/2020","AQS","040070011","1","0.9","ppb","0","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/13/2020","AQS","040070011","1","1.1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/14/2020","AQS","040070011","1","1","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/15/2020","AQS","040070011","1","46.7","ppb","64","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/16/2020","AQS","040070011","1","14.5","ppb","20","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/17/2020","AQS","040070011","1","33.8","ppb","47","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/18/2020","AQS","040070011","1","1.7","ppb","1","Miami Jones Ranch","24","100.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
"05/19/2020","AQS","040070011","1","1.4","ppb","1","Miami Jones Ranch","23","96.0000","42401","Sulfur dioxide","37740","Payson, AZ","04","Arizona","007","Gila","33.3855","-110.867266666667"
