"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","100031007","1","0.3","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/02/2020","AQS","100031007","1","0.4","ppb","0","Lums Pond","22","92.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/03/2020","AQS","100031007","1","0.3","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/04/2020","AQS","100031007","1","0.2","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/05/2020","AQS","100031007","1","0.3","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/06/2020","AQS","100031007","1","0.4","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/07/2020","AQS","100031007","1","0.7","ppb","0","Lums Pond","22","92.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/08/2020","AQS","100031007","1","0.5","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/09/2020","AQS","100031007","1","1.1","ppb","1","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/10/2020","AQS","100031007","1","0.4","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/11/2020","AQS","100031007","1","0.3","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/12/2020","AQS","100031007","1","0.3","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/13/2020","AQS","100031007","1","2.8","ppb","3","Lums Pond","22","92.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
"01/14/2020","AQS","100031007","1","0.9","ppb","0","Lums Pond","24","100.0000","42401","Sulfur dioxide","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.5513","-75.732"
