"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/29/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"01/30/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","17","71.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"01/31/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/01/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/02/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/03/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/04/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/05/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/06/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/07/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/08/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/09/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/10/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","21","88.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/11/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","20","83.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/12/2020","AQS","560090010","1","0.2","ppm","2","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/13/2020","AQS","560090010","1","0.2","ppm","2","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/14/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/15/2020","AQS","560090010","1","0.2","ppm","2","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/16/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/17/2020","AQS","560090010","1","0.2","ppm","2","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/18/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/19/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/20/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/21/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/22/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/23/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/24/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/25/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/26/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/27/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/28/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"02/29/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/01/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/02/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/03/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/04/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/05/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/06/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/07/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/08/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/09/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/10/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/11/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/12/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/13/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/14/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/15/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/16/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/17/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","7","29.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/24/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","19","79.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/25/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/26/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/27/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/28/2020","AQS","560090010","1","0.2","ppm","2","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/29/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/30/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"03/31/2020","AQS","560090010","1","0.1","ppm","1","Converse County Long-Term","24","100.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"04/01/2020","AQS","560090010","1","0","ppm","0","Converse County Long-Term","2","8.0000","42101","Carbon monoxide","","","56","Wyoming","009","Converse","43.101281","-105.498931"
"01/01/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","19","79.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/02/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/03/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/04/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/05/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/06/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/07/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/08/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/09/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/10/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/11/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/12/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/13/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/14/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/15/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/16/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","15","63.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/17/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","20","83.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/18/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/19/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/20/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/21/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","21","88.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/22/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/23/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/24/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/25/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/26/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/27/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","16","67.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/28/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","18","75.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/29/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/30/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"01/31/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/01/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/02/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/03/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/04/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/05/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/06/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/07/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/08/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/09/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/10/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/11/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","21","88.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/12/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","18","75.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/13/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/14/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/15/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/16/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/17/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/18/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","19","79.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/19/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","10","42.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/20/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","15","63.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/21/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/22/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/23/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/24/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/25/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/26/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/27/2020","AQS","560210100","1","0.1","ppm","1","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/28/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"02/29/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"03/01/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
"03/02/2020","AQS","560210100","1","0.2","ppm","2","Cheyenne NCore","24","100.0000","42101","Carbon monoxide","16940","Cheyenne, WY","56","Wyoming","021","Laramie","41.1822271062504","-104.778334205813"
