"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/15/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/16/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","18","75.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/17/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/18/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/19/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","21","88.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/20/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/24/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","9","38.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/25/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/26/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","9","38.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/27/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","11","46.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/28/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/29/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","22","92.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/30/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","20","83.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"03/31/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","10","42.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/01/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","19","79.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/02/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/03/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/06/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","12","50.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/07/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","15","63.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/08/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/09/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","12","50.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/10/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","17","71.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/11/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","12","50.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/12/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/13/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","20","83.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"04/14/2020","AQS","530090013","2","0.1","ppm","1","CHEEKA PEAK","24","100.0000","42101","Carbon monoxide","38820","Port Angeles, WA","53","Washington","009","Clallam","48.29786","-124.62491"
"01/01/2020","AQS","530330030","1","0.3","ppm","3","Seattle-10th & Weller","18","75.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/02/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/03/2020","AQS","530330030","1","0.8","ppm","9","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/04/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/05/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/06/2020","AQS","530330030","1","0.3","ppm","3","Seattle-10th & Weller","16","67.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/07/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","17","71.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/08/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/09/2020","AQS","530330030","1","0.5","ppm","6","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/10/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/11/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/12/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/13/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/14/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/15/2020","AQS","530330030","1","0.3","ppm","3","Seattle-10th & Weller","20","83.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/16/2020","AQS","530330030","1","0.4","ppm","5","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/17/2020","AQS","530330030","1","0.5","ppm","6","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/18/2020","AQS","530330030","1","0.5","ppm","6","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/19/2020","AQS","530330030","1","0.7","ppm","8","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/20/2020","AQS","530330030","1","0.7","ppm","8","Seattle-10th & Weller","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
