"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/15/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/16/2020","AQS","540390020","1","0.4","ppm","5","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/17/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/18/2020","AQS","540390020","1","0.5","ppm","6","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/19/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/20/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/21/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/22/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/23/2020","AQS","540390020","1","0.4","ppm","5","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/24/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/25/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/26/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/27/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/28/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"02/29/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/01/2020","AQS","540390020","1","0.4","ppm","5","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/02/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/03/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/04/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/05/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/06/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/07/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/08/2020","AQS","540390020","1","0.3","ppm","3","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/09/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/10/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/11/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/12/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/13/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/14/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/15/2020","AQS","540390020","1","0.2","ppm","2","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/16/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/17/2020","AQS","540390020","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/18/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/19/2020","AQS","540390020","1","0.3","ppm","3","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/20/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/21/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/22/2020","AQS","540390020","1","0.2","ppm","2","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/23/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/24/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/25/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/26/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/27/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/28/2020","AQS","540390020","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/29/2020","AQS","540390020","1","0.3","ppm","3","","18","75.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/30/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"03/31/2020","AQS","540390020","1","0.2","ppm","2","","24","100.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"04/01/2020","AQS","540390020","1","0.2","ppm","2","","2","8.0000","42101","Carbon monoxide","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
