"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/03/2020","AQS","130890002","1","27","ppb","25","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/04/2020","AQS","130890002","1","16.1","ppb","15","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/05/2020","AQS","130890002","1","5.8","ppb","5","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/06/2020","AQS","130890002","1","12","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/07/2020","AQS","130890002","1","26.9","ppb","25","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/08/2020","AQS","130890002","1","20.7","ppb","19","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/09/2020","AQS","130890002","1","8","ppb","8","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/10/2020","AQS","130890002","1","19.4","ppb","18","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/11/2020","AQS","130890002","1","9","ppb","8","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/12/2020","AQS","130890002","1","12.9","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/13/2020","AQS","130890002","1","15.1","ppb","14","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/14/2020","AQS","130890002","1","13.7","ppb","12","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/15/2020","AQS","130890002","1","27.4","ppb","25","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/16/2020","AQS","130890002","1","19.7","ppb","18","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/17/2020","AQS","130890002","1","15.7","ppb","14","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/18/2020","AQS","130890002","1","20.2","ppb","19","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/19/2020","AQS","130890002","1","20.8","ppb","19","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/20/2020","AQS","130890002","1","10.4","ppb","9","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/21/2020","AQS","130890002","1","23.5","ppb","22","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/22/2020","AQS","130890002","1","32.1","ppb","30","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/23/2020","AQS","130890002","1","27.4","ppb","25","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/24/2020","AQS","130890002","1","25.2","ppb","24","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/25/2020","AQS","130890002","1","31.3","ppb","29","South DeKalb","20","83.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/26/2020","AQS","130890002","1","18.9","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/27/2020","AQS","130890002","1","37.9","ppb","35","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/28/2020","AQS","130890002","1","32.6","ppb","30","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/29/2020","AQS","130890002","1","31.1","ppb","29","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/01/2020","AQS","130890002","1","28.8","ppb","26","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/02/2020","AQS","130890002","1","37.2","ppb","35","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/03/2020","AQS","130890002","1","18.9","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/04/2020","AQS","130890002","1","33.6","ppb","31","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/05/2020","AQS","130890002","1","14.1","ppb","13","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/06/2020","AQS","130890002","1","17.7","ppb","16","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/07/2020","AQS","130890002","1","40.7","ppb","38","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/08/2020","AQS","130890002","1","33.1","ppb","31","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/09/2020","AQS","130890002","1","31.8","ppb","29","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/10/2020","AQS","130890002","1","22.3","ppb","21","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/11/2020","AQS","130890002","1","20.6","ppb","19","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/12/2020","AQS","130890002","1","13.9","ppb","12","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/13/2020","AQS","130890002","1","23.6","ppb","22","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/14/2020","AQS","130890002","1","17.5","ppb","16","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/15/2020","AQS","130890002","1","18.4","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/16/2020","AQS","130890002","1","9.2","ppb","8","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/17/2020","AQS","130890002","1","24.8","ppb","23","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/18/2020","AQS","130890002","1","12.2","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/19/2020","AQS","130890002","1","22.8","ppb","21","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/20/2020","AQS","130890002","1","18.2","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/21/2020","AQS","130890002","1","10.4","ppb","9","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/22/2020","AQS","130890002","1","7.5","ppb","7","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/23/2020","AQS","130890002","1","8.8","ppb","8","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/24/2020","AQS","130890002","1","8.8","ppb","8","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/25/2020","AQS","130890002","1","25.5","ppb","24","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/26/2020","AQS","130890002","1","31.1","ppb","29","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/27/2020","AQS","130890002","1","25.7","ppb","24","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/28/2020","AQS","130890002","1","21.3","ppb","20","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/29/2020","AQS","130890002","1","18.9","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/30/2020","AQS","130890002","1","16.8","ppb","15","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/31/2020","AQS","130890002","1","26.7","ppb","25","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/01/2020","AQS","130890002","1","9.2","ppb","8","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/02/2020","AQS","130890002","1","36.7","ppb","34","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/03/2020","AQS","130890002","1","41","ppb","39","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/04/2020","AQS","130890002","1","35.6","ppb","33","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/05/2020","AQS","130890002","1","31.2","ppb","29","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/06/2020","AQS","130890002","1","38.9","ppb","36","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/07/2020","AQS","130890002","1","23","ppb","22","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/08/2020","AQS","130890002","1","12.4","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/09/2020","AQS","130890002","1","12.8","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/10/2020","AQS","130890002","1","20.3","ppb","19","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/11/2020","AQS","130890002","1","29.2","ppb","27","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/12/2020","AQS","130890002","1","23.6","ppb","22","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/13/2020","AQS","130890002","1","6.4","ppb","6","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/14/2020","AQS","130890002","1","12.2","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/15/2020","AQS","130890002","1","12.6","ppb","11","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/16/2020","AQS","130890002","1","35.9","ppb","33","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/17/2020","AQS","130890002","1","27.5","ppb","25","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/18/2020","AQS","130890002","1","25.4","ppb","24","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/19/2020","AQS","130890002","1","19.5","ppb","18","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/20/2020","AQS","130890002","1","23.6","ppb","22","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/21/2020","AQS","130890002","1","33","ppb","31","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/22/2020","AQS","130890002","1","27.7","ppb","25","South DeKalb","22","92.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/23/2020","AQS","130890002","1","18.6","ppb","17","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/24/2020","AQS","130890002","1","17.1","ppb","16","South DeKalb","19","79.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/25/2020","AQS","130890002","1","11","ppb","10","South DeKalb","20","83.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/26/2020","AQS","130890002","1","2.3","ppb","2","South DeKalb","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
