"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/16/2020","AQS","100032004","1","24.2","ppb","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/17/2020","AQS","100032004","1","18.2","ppb","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/18/2020","AQS","100032004","1","14.7","ppb","13","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/19/2020","AQS","100032004","1","24.4","ppb","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/20/2020","AQS","100032004","1","20.6","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/21/2020","AQS","100032004","1","45.3","ppb","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/22/2020","AQS","100032004","1","40.1","ppb","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/23/2020","AQS","100032004","1","45.8","ppb","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/24/2020","AQS","100032004","1","45.1","ppb","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/25/2020","AQS","100032004","1","22.2","ppb","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/26/2020","AQS","100032004","1","21.8","ppb","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/27/2020","AQS","100032004","1","34.5","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","23","96.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/28/2020","AQS","100032004","1","20.4","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/29/2020","AQS","100032004","1","32.9","ppb","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/30/2020","AQS","100032004","1","38.4","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/31/2020","AQS","100032004","1","38.4","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/01/2020","AQS","100032004","1","34.6","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/02/2020","AQS","100032004","1","20.7","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/03/2020","AQS","100032004","1","34.5","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/04/2020","AQS","100032004","1","31.9","ppb","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/05/2020","AQS","100032004","1","29.6","ppb","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/06/2020","AQS","100032004","1","31.8","ppb","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/07/2020","AQS","100032004","1","20.1","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/08/2020","AQS","100032004","1","37.7","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/09/2020","AQS","100032004","1","33.8","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/10/2020","AQS","100032004","1","27","ppb","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/11/2020","AQS","100032004","1","29.9","ppb","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/12/2020","AQS","100032004","1","25.5","ppb","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/13/2020","AQS","100032004","1","24.4","ppb","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/14/2020","AQS","100032004","1","17.8","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/15/2020","AQS","100032004","1","12.5","ppb","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/16/2020","AQS","100032004","1","32.3","ppb","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/17/2020","AQS","100032004","1","40","ppb","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/18/2020","AQS","100032004","1","19.2","ppb","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/19/2020","AQS","100032004","1","34","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/20/2020","AQS","100032004","1","17.9","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/21/2020","AQS","100032004","1","37.7","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/22/2020","AQS","100032004","1","41.9","ppb","39","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/23/2020","AQS","100032004","1","38.7","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/24/2020","AQS","100032004","1","37.5","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/25/2020","AQS","100032004","1","33.5","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/27/2020","AQS","100032004","1","11.7","ppb","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/28/2020","AQS","100032004","1","17.2","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","19","79.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/29/2020","AQS","100032004","1","15.7","ppb","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/01/2020","AQS","100032004","1","28.9","ppb","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/02/2020","AQS","100032004","1","35.1","ppb","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/03/2020","AQS","100032004","1","38.3","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/04/2020","AQS","100032004","1","19.1","ppb","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","19","79.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/05/2020","AQS","100032004","1","33.3","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/06/2020","AQS","100032004","1","29.9","ppb","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/07/2020","AQS","100032004","1","26.9","ppb","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/08/2020","AQS","100032004","1","36.9","ppb","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/09/2020","AQS","100032004","1","42.8","ppb","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/10/2020","AQS","100032004","1","40.4","ppb","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/11/2020","AQS","100032004","1","27.2","ppb","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/12/2020","AQS","100032004","1","31.5","ppb","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/13/2020","AQS","100032004","1","15","ppb","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/14/2020","AQS","100032004","1","23.6","ppb","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/15/2020","AQS","100032004","1","17.5","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/16/2020","AQS","100032004","1","20.7","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/17/2020","AQS","100032004","1","21.3","ppb","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/18/2020","AQS","100032004","1","33.8","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/19/2020","AQS","100032004","1","32.5","ppb","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/20/2020","AQS","100032004","1","26.1","ppb","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/21/2020","AQS","100032004","1","8.8","ppb","8","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/22/2020","AQS","100032004","1","6.3","ppb","6","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/23/2020","AQS","100032004","1","12.9","ppb","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/24/2020","AQS","100032004","1","18.2","ppb","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/25/2020","AQS","100032004","1","12.6","ppb","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/26/2020","AQS","100032004","1","22.9","ppb","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/27/2020","AQS","100032004","1","20.5","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/28/2020","AQS","100032004","1","13.8","ppb","12","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/29/2020","AQS","100032004","1","19.4","ppb","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/30/2020","AQS","100032004","1","16.6","ppb","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/31/2020","AQS","100032004","1","11.6","ppb","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
