"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/12/2020","AQS","460110003","3","0.026","ppm","24","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/13/2020","AQS","460110003","3","0.023","ppm","21","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/14/2020","AQS","460110003","3","0.029","ppm","27","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/15/2020","AQS","460110003","3","0.034","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/16/2020","AQS","460110003","3","0.035","ppm","32","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/17/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/18/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/19/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/20/2020","AQS","460110003","3","0.034","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/21/2020","AQS","460110003","3","0.032","ppm","30","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/22/2020","AQS","460110003","3","0.028","ppm","26","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/23/2020","AQS","460110003","3","0.027","ppm","25","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/24/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/25/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/26/2020","AQS","460110003","3","0.035","ppm","32","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/27/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/28/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/29/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/30/2020","AQS","460110003","3","0.024","ppm","22","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"01/31/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/01/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/02/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/03/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/04/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/05/2020","AQS","460110003","3","0.038","ppm","35","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/06/2020","AQS","460110003","3","0.034","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/07/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/08/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/09/2020","AQS","460110003","3","0.043","ppm","40","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/10/2020","AQS","460110003","3","0.044","ppm","41","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/11/2020","AQS","460110003","3","0.041","ppm","38","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/12/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/13/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/14/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/15/2020","AQS","460110003","3","0.043","ppm","40","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/16/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/17/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/18/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/19/2020","AQS","460110003","3","0.043","ppm","40","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/20/2020","AQS","460110003","3","0.04","ppm","37","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/21/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/22/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/23/2020","AQS","460110003","3","0.05","ppm","46","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/24/2020","AQS","460110003","3","0.045","ppm","42","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/25/2020","AQS","460110003","3","0.04","ppm","37","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/26/2020","AQS","460110003","3","0.04","ppm","37","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/27/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/28/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"02/29/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/01/2020","AQS","460110003","3","0.04","ppm","37","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/02/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/03/2020","AQS","460110003","3","0.041","ppm","38","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/04/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/05/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/06/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/07/2020","AQS","460110003","3","0.044","ppm","41","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/08/2020","AQS","460110003","3","0.043","ppm","40","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/09/2020","AQS","460110003","3","0.03","ppm","28","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/10/2020","AQS","460110003","3","0.026","ppm","24","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/11/2020","AQS","460110003","3","0.032","ppm","30","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/12/2020","AQS","460110003","3","0.041","ppm","38","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/13/2020","AQS","460110003","3","0.041","ppm","38","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/14/2020","AQS","460110003","3","0.037","ppm","34","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/15/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/16/2020","AQS","460110003","3","0.034","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/17/2020","AQS","460110003","3","0.033","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/18/2020","AQS","460110003","3","0.021","ppm","19","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/19/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/20/2020","AQS","460110003","3","0.041","ppm","38","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/21/2020","AQS","460110003","3","0.043","ppm","40","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/22/2020","AQS","460110003","3","0.038","ppm","35","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/23/2020","AQS","460110003","3","0.039","ppm","36","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/24/2020","AQS","460110003","3","0.034","ppm","31","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/25/2020","AQS","460110003","3","0.031","ppm","29","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/26/2020","AQS","460110003","3","0.032","ppm","30","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/27/2020","AQS","460110003","3","0.042","ppm","39","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/28/2020","AQS","460110003","3","0.036","ppm","33","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/29/2020","AQS","460110003","3","0.047","ppm","44","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/30/2020","AQS","460110003","3","0.048","ppm","44","Research Farm","17","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"03/31/2020","AirNow","460110003","3","0.041","ppm","38","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/01/2020","AirNow","460110003","3","0.038","ppm","35","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/02/2020","AirNow","460110003","3","0.031","ppm","29","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/03/2020","AirNow","460110003","3","0.039","ppm","36","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/04/2020","AirNow","460110003","3","0.045","ppm","42","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/05/2020","AirNow","460110003","3","0.044","ppm","41","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/06/2020","AirNow","460110003","3","0.037","ppm","34","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/07/2020","AirNow","460110003","3","0.045","ppm","42","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/08/2020","AirNow","460110003","3","0.049","ppm","45","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/09/2020","AirNow","460110003","3","0.04","ppm","37","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/10/2020","AirNow","460110003","3","0.04","ppm","37","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/11/2020","AirNow","460110003","3","0.043","ppm","40","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/12/2020","AirNow","460110003","3","0.044","ppm","41","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/13/2020","AirNow","460110003","3","0.041","ppm","38","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/14/2020","AirNow","460110003","3","0.042","ppm","39","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/15/2020","AirNow","460110003","3","0.043","ppm","40","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/16/2020","AirNow","460110003","3","0.047","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/17/2020","AirNow","460110003","3","0.051","ppm","47","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/18/2020","AirNow","460110003","3","0.047","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/19/2020","AirNow","460110003","3","0.044","ppm","41","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/20/2020","AirNow","460110003","3","0.043","ppm","40","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/21/2020","AirNow","460110003","3","0.044","ppm","41","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/22/2020","AirNow","460110003","3","0.05","ppm","46","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/23/2020","AirNow","460110003","3","0.053","ppm","49","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/24/2020","AirNow","460110003","3","0.048","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/25/2020","AirNow","460110003","3","0.047","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/26/2020","AirNow","460110003","3","0.051","ppm","47","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/27/2020","AirNow","460110003","3","0.056","ppm","54","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/28/2020","AirNow","460110003","3","0.049","ppm","45","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/29/2020","AirNow","460110003","3","0.042","ppm","39","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"04/30/2020","AirNow","460110003","3","0.053","ppm","49","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/01/2020","AirNow","460110003","3","0.047","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/02/2020","AirNow","460110003","3","0.051","ppm","47","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/03/2020","AirNow","460110003","3","0.045","ppm","42","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/04/2020","AirNow","460110003","3","0.028","ppm","26","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/05/2020","AirNow","460110003","3","0.027","ppm","25","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/06/2020","AirNow","460110003","3","0.048","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/07/2020","AirNow","460110003","3","0.046","ppm","43","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/08/2020","AirNow","460110003","3","0.043","ppm","40","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/09/2020","AirNow","460110003","3","0.035","ppm","32","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/10/2020","AirNow","460110003","3","0.038","ppm","35","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/11/2020","AirNow","460110003","3","0.044","ppm","41","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/12/2020","AirNow","460110003","3","0.048","ppm","44","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/13/2020","AirNow","460110003","3","0.036","ppm","33","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/14/2020","AirNow","460110003","3","0.043","ppm","40","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/15/2020","AirNow","460110003","3","0.054","ppm","50","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/16/2020","AirNow","460110003","3","0.046","ppm","43","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/17/2020","AirNow","460110003","3","0.046","ppm","43","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/18/2020","AirNow","460110003","3","0.051","ppm","47","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/19/2020","AirNow","460110003","3","0.038","ppm","35","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/21/2020","AirNow","460110003","3","0.032","ppm","30","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/22/2020","AirNow","460110003","3","0.031","ppm","29","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/23/2020","AirNow","460110003","3","0.046","ppm","43","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/24/2020","AirNow","460110003","3","0.049","ppm","45","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
"05/25/2020","AirNow","460110003","3","0.036","ppm","33","Research Farm","24","100.0000","44201","Ozone","15100","Brookings, SD","46","South Dakota","011","Brookings","44.3486039691769","-96.8072988595708"
