"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/06/2020","AirNow","530050003","1","0.037","ppm","34","Kennewick_S Clodfelter Rd","19","79.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/07/2020","AirNow","530050003","1","0.046","ppm","43","Kennewick_S Clodfelter Rd","18","75.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/08/2020","AirNow","530050003","1","0.042","ppm","39","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/09/2020","AirNow","530050003","1","0.045","ppm","42","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/10/2020","AirNow","530050003","1","0.041","ppm","38","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/11/2020","AirNow","530050003","1","0.042","ppm","39","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/12/2020","AirNow","530050003","1","0.039","ppm","36","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/13/2020","AirNow","530050003","1","0.043","ppm","40","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/14/2020","AirNow","530050003","1","0.045","ppm","42","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/15/2020","AirNow","530050003","1","0.046","ppm","43","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/16/2020","AirNow","530050003","1","0.038","ppm","35","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/17/2020","AirNow","530050003","1","0.033","ppm","31","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/18/2020","AirNow","530050003","1","0.038","ppm","35","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/19/2020","AirNow","530050003","1","0.034","ppm","31","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/20/2020","AirNow","530050003","1","0.027","ppm","25","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/21/2020","AirNow","530050003","1","0.038","ppm","35","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/22/2020","AirNow","530050003","1","0.035","ppm","32","Kennewick_S Clodfelter Rd","21","88.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/25/2020","AirNow","530050003","1","0.031","ppm","29","Kennewick_S Clodfelter Rd","23","96.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/26/2020","AirNow","530050003","1","0.042","ppm","39","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/27/2020","AirNow","530050003","1","0.054","ppm","50","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/28/2020","AirNow","530050003","1","0.057","ppm","58","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/29/2020","AirNow","530050003","1","0.061","ppm","71","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/30/2020","AirNow","530050003","1","0.032","ppm","30","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"05/31/2020","AirNow","530050003","1","0.038","ppm","35","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/01/2020","AirNow","530050003","1","0.051","ppm","47","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/02/2020","AirNow","530050003","1","0.049","ppm","45","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/03/2020","AirNow","530050003","1","0.054","ppm","50","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/04/2020","AirNow","530050003","1","0.048","ppm","44","Kennewick_S Clodfelter Rd","23","96.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/05/2020","AirNow","530050003","1","0.039","ppm","36","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/06/2020","AirNow","530050003","1","0.036","ppm","33","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/07/2020","AirNow","530050003","1","0.032","ppm","30","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/08/2020","AirNow","530050003","1","0.034","ppm","31","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/09/2020","AirNow","530050003","1","0.024","ppm","22","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/10/2020","AirNow","530050003","1","0.033","ppm","31","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
"06/11/2020","AirNow","530050003","1","0.045","ppm","42","Kennewick_S Clodfelter Rd","24","100.0000","44201","Ozone","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.204582","-119.243743"
