"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/28/2020","AirNow","470010101","1","0.034","ppm","31","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"02/29/2020","AirNow","470010101","1","0.041","ppm","38","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/01/2020","AQS","470010101","1","0.045","ppm","42","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/02/2020","AQS","470010101","1","0.036","ppm","33","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/03/2020","AQS","470010101","1","0.044","ppm","41","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/04/2020","AQS","470010101","1","0.041","ppm","38","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/05/2020","AQS","470010101","1","0.036","ppm","33","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/06/2020","AQS","470010101","1","0.037","ppm","34","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/07/2020","AQS","470010101","1","0.041","ppm","38","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/08/2020","AQS","470010101","1","0.044","ppm","41","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/09/2020","AQS","470010101","1","0.046","ppm","43","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/10/2020","AQS","470010101","1","0.036","ppm","33","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/11/2020","AQS","470010101","1","0.039","ppm","36","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/12/2020","AQS","470010101","1","0.029","ppm","27","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/13/2020","AQS","470010101","1","0.038","ppm","35","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/14/2020","AQS","470010101","1","0.033","ppm","31","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/15/2020","AQS","470010101","1","0.031","ppm","29","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/16/2020","AQS","470010101","1","0.021","ppm","19","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/17/2020","AQS","470010101","1","0.019","ppm","18","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/18/2020","AQS","470010101","1","0.02","ppm","19","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/19/2020","AQS","470010101","1","0.032","ppm","30","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/20/2020","AQS","470010101","1","0.036","ppm","33","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/21/2020","AQS","470010101","1","0.025","ppm","23","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/22/2020","AQS","470010101","1","0.025","ppm","23","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/23/2020","AQS","470010101","1","0.02","ppm","19","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/24/2020","AQS","470010101","1","0.021","ppm","19","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/25/2020","AQS","470010101","1","0.047","ppm","44","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/26/2020","AQS","470010101","1","0.05","ppm","46","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/27/2020","AQS","470010101","1","0.054","ppm","50","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/28/2020","AQS","470010101","1","0.041","ppm","38","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/29/2020","AQS","470010101","1","0.051","ppm","47","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/30/2020","AQS","470010101","1","0.049","ppm","45","Freel's Bend O3 and SO2 monitoring","17","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"03/31/2020","AirNow","470010101","1","0.04","ppm","37","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/01/2020","AirNow","470010101","1","0.033","ppm","31","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/02/2020","AirNow","470010101","1","0.043","ppm","40","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/03/2020","AirNow","470010101","1","0.05","ppm","46","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/04/2020","AirNow","470010101","1","0.052","ppm","48","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/05/2020","AirNow","470010101","1","0.054","ppm","50","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/06/2020","AirNow","470010101","1","0.052","ppm","48","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/07/2020","AirNow","470010101","1","0.047","ppm","44","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/08/2020","AirNow","470010101","1","0.038","ppm","35","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/09/2020","AirNow","470010101","1","0.051","ppm","47","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/10/2020","AirNow","470010101","1","0.045","ppm","42","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/11/2020","AirNow","470010101","1","0.054","ppm","50","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/12/2020","AirNow","470010101","1","0.033","ppm","31","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
"04/13/2020","AirNow","470010101","1","0.036","ppm","33","Freel's Bend O3 and SO2 monitoring","24","100.0000","44201","Ozone","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.9649690008972","-84.22317"
