"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","051190007","1","16","ug/m3 SC","15","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/04/2020","AQS","051190007","1","5","ug/m3 SC","5","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/07/2020","AQS","051190007","1","9","ug/m3 SC","8","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/10/2020","AQS","051190007","1","14","ug/m3 SC","13","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/13/2020","AQS","051190007","1","10","ug/m3 SC","9","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/16/2020","AQS","051190007","1","10","ug/m3 SC","9","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/19/2020","AQS","051190007","1","3","ug/m3 SC","3","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/22/2020","AQS","051190007","1","16","ug/m3 SC","15","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/25/2020","AQS","051190007","1","7","ug/m3 SC","6","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/28/2020","AQS","051190007","1","17","ug/m3 SC","16","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"01/31/2020","AQS","051190007","1","11","ug/m3 SC","10","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/03/2020","AQS","051190007","1","10","ug/m3 SC","9","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/06/2020","AQS","051190007","1","6","ug/m3 SC","6","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/09/2020","AQS","051190007","1","10","ug/m3 SC","9","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/12/2020","AQS","051190007","1","4","ug/m3 SC","4","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/15/2020","AQS","051190007","1","9","ug/m3 SC","8","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/18/2020","AQS","051190007","1","7","ug/m3 SC","6","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/21/2020","AQS","051190007","1","9","ug/m3 SC","8","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/24/2020","AQS","051190007","1","7","ug/m3 SC","6","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"02/27/2020","AQS","051190007","1","7","ug/m3 SC","6","PARR","1","100.0000","81102","PM10 Total 0-10um STP","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
