"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/26/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/27/2020","AQS","130890002","1","7","ug/m3 SC","6","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/28/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"02/29/2020","AQS","130890002","1","9","ug/m3 SC","8","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/01/2020","AQS","130890002","1","18","ug/m3 SC","17","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/02/2020","AQS","130890002","1","23","ug/m3 SC","21","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/03/2020","AQS","130890002","1","15","ug/m3 SC","14","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/04/2020","AQS","130890002","1","15","ug/m3 SC","14","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/05/2020","AQS","130890002","1","7","ug/m3 SC","6","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/06/2020","AQS","130890002","1","11","ug/m3 SC","10","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/07/2020","AQS","130890002","1","9","ug/m3 SC","8","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/08/2020","AQS","130890002","1","17","ug/m3 SC","16","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/09/2020","AQS","130890002","1","21","ug/m3 SC","19","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/10/2020","AQS","130890002","1","18","ug/m3 SC","17","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/11/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/12/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/13/2020","AQS","130890002","1","15","ug/m3 SC","14","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/14/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/15/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/16/2020","AQS","130890002","1","17","ug/m3 SC","16","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/17/2020","AQS","130890002","1","27","ug/m3 SC","25","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/18/2020","AQS","130890002","1","26","ug/m3 SC","24","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/19/2020","AQS","130890002","1","21","ug/m3 SC","19","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/20/2020","AQS","130890002","1","19","ug/m3 SC","18","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/21/2020","AQS","130890002","1","11","ug/m3 SC","10","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/22/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/23/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/24/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/25/2020","AQS","130890002","1","11","ug/m3 SC","10","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/26/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/27/2020","AQS","130890002","1","24","ug/m3 SC","22","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/28/2020","AQS","130890002","1","21","ug/m3 SC","19","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/29/2020","AQS","130890002","1","19","ug/m3 SC","18","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"03/30/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/07/2020","AQS","130890002","1","25","ug/m3 SC","23","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/08/2020","AQS","130890002","1","17","ug/m3 SC","16","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/09/2020","AQS","130890002","1","17","ug/m3 SC","16","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/10/2020","AQS","130890002","1","14","ug/m3 SC","13","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/11/2020","AQS","130890002","1","15","ug/m3 SC","14","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/12/2020","AQS","130890002","1","22","ug/m3 SC","20","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/13/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/14/2020","AQS","130890002","1","11","ug/m3 SC","10","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/15/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/16/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/17/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/18/2020","AQS","130890002","1","15","ug/m3 SC","14","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/19/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/20/2020","AQS","130890002","1","8","ug/m3 SC","7","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/21/2020","AQS","130890002","1","14","ug/m3 SC","13","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/22/2020","AQS","130890002","1","12","ug/m3 SC","11","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/23/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/24/2020","AQS","130890002","1","11","ug/m3 SC","10","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/25/2020","AQS","130890002","1","13","ug/m3 SC","12","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/26/2020","AQS","130890002","1","7","ug/m3 SC","6","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/27/2020","AQS","130890002","1","10","ug/m3 SC","9","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/28/2020","AQS","130890002","1","24","ug/m3 SC","22","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/29/2020","AQS","130890002","1","20","ug/m3 SC","19","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"04/30/2020","AQS","130890002","1","12","ug/m3 SC","11","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"05/01/2020","AQS","130890002","1","12","ug/m3 SC","11","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
"05/02/2020","AQS","130890002","1","16","ug/m3 SC","15","South DeKalb","1","100.0000","81102","PM10 Total 0-10um STP","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6878000008711","-84.2905"
