"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","040011003","1","11","ug/m3 SC","10","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/02/2020","AQS","040011003","1","4","ug/m3 SC","4","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/03/2020","AQS","040011003","1","6","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/04/2020","AQS","040011003","1","10","ug/m3 SC","9","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/05/2020","AQS","040011003","1","13","ug/m3 SC","12","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/06/2020","AQS","040011003","1","8","ug/m3 SC","7","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/07/2020","AQS","040011003","1","10","ug/m3 SC","9","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/08/2020","AQS","040011003","1","12","ug/m3 SC","11","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/09/2020","AQS","040011003","1","5","ug/m3 SC","5","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/10/2020","AQS","040011003","1","7","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/11/2020","AQS","040011003","1","6","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/12/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/13/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/14/2020","AQS","040011003","1","4","ug/m3 SC","4","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/15/2020","AQS","040011003","1","18","ug/m3 SC","17","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/16/2020","AQS","040011003","1","3","ug/m3 SC","3","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/17/2020","AQS","040011003","1","5","ug/m3 SC","5","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/18/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/19/2020","AQS","040011003","1","8","ug/m3 SC","7","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/20/2020","AQS","040011003","1","18","ug/m3 SC","17","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/21/2020","AQS","040011003","1","3","ug/m3 SC","3","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/22/2020","AQS","040011003","1","5","ug/m3 SC","5","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/23/2020","AQS","040011003","1","7","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/24/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/25/2020","AQS","040011003","1","11","ug/m3 SC","10","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/26/2020","AQS","040011003","1","15","ug/m3 SC","14","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/27/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/28/2020","AQS","040011003","1","11","ug/m3 SC","10","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/29/2020","AQS","040011003","1","10","ug/m3 SC","9","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/30/2020","AQS","040011003","1","6","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"01/31/2020","AQS","040011003","1","8","ug/m3 SC","7","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/01/2020","AQS","040011003","1","10","ug/m3 SC","9","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/02/2020","AQS","040011003","1","5","ug/m3 SC","5","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/03/2020","AQS","040011003","1","11","ug/m3 SC","10","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/04/2020","AQS","040011003","1","8","ug/m3 SC","7","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/05/2020","AQS","040011003","1","9","ug/m3 SC","8","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/06/2020","AQS","040011003","1","12","ug/m3 SC","11","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/07/2020","AQS","040011003","1","15","ug/m3 SC","14","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/08/2020","AQS","040011003","1","5","ug/m3 SC","5","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/09/2020","AQS","040011003","1","6","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
"02/10/2020","AQS","040011003","1","7","ug/m3 SC","6","White Mountain Fort Apache Reservation","1","100.0000","81102","PM10 Total 0-10um STP","","","04","Arizona","001","Apache","34.07339","-109.85801"
