"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","020200018","3","8","ug/m3 SC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/02/2020","AQS","020200018","3","7","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/03/2020","AQS","020200018","3","11","ug/m3 SC","10","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/04/2020","AQS","020200018","3","26","ug/m3 SC","24","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/05/2020","AQS","020200018","3","15","ug/m3 SC","14","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/06/2020","AQS","020200018","3","14","ug/m3 SC","13","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/07/2020","AQS","020200018","3","11","ug/m3 SC","10","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/08/2020","AQS","020200018","3","11","ug/m3 SC","10","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/09/2020","AQS","020200018","3","13","ug/m3 SC","12","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/10/2020","AQS","020200018","3","20","ug/m3 SC","19","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/11/2020","AQS","020200018","3","22","ug/m3 SC","20","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/12/2020","AQS","020200018","3","7","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/13/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/14/2020","AQS","020200018","3","9","ug/m3 SC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/15/2020","AQS","020200018","3","14","ug/m3 SC","13","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/16/2020","AQS","020200018","3","15","ug/m3 SC","14","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/17/2020","AQS","020200018","3","20","ug/m3 SC","19","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/18/2020","AQS","020200018","3","13","ug/m3 SC","12","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/19/2020","AQS","020200018","3","10","ug/m3 SC","9","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/20/2020","AQS","020200018","3","4","ug/m3 SC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/21/2020","AQS","020200018","3","9","ug/m3 SC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/22/2020","AQS","020200018","3","4","ug/m3 SC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/23/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/24/2020","AQS","020200018","3","14","ug/m3 SC","13","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/25/2020","AQS","020200018","3","13","ug/m3 SC","12","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/26/2020","AQS","020200018","3","17","ug/m3 SC","16","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/27/2020","AQS","020200018","3","7","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/28/2020","AQS","020200018","3","8","ug/m3 SC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/29/2020","AQS","020200018","3","9","ug/m3 SC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/30/2020","AQS","020200018","3","11","ug/m3 SC","10","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/31/2020","AQS","020200018","3","7","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/01/2020","AQS","020200018","3","13","ug/m3 SC","12","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/02/2020","AQS","020200018","3","6","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/03/2020","AQS","020200018","3","4","ug/m3 SC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/04/2020","AQS","020200018","3","6","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/05/2020","AQS","020200018","3","6","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/06/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/07/2020","AQS","020200018","3","8","ug/m3 SC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/08/2020","AQS","020200018","3","4","ug/m3 SC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/09/2020","AQS","020200018","3","6","ug/m3 SC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/10/2020","AQS","020200018","3","9","ug/m3 SC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/11/2020","AQS","020200018","3","9","ug/m3 SC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/12/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/13/2020","AQS","020200018","3","8","ug/m3 SC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/14/2020","AQS","020200018","3","11","ug/m3 SC","10","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/15/2020","AQS","020200018","3","10","ug/m3 SC","9","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/16/2020","AQS","020200018","3","12","ug/m3 SC","11","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/17/2020","AQS","020200018","3","2","ug/m3 SC","2","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/18/2020","AQS","020200018","3","1","ug/m3 SC","1","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/19/2020","AQS","020200018","3","1","ug/m3 SC","1","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/20/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/21/2020","AQS","020200018","3","5","ug/m3 SC","5","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/22/2020","AQS","020200018","3","4","ug/m3 SC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/23/2020","AQS","020200018","3","8","ug/m3 SC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","81102","PM10 Total 0-10um STP","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
