"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2020","AQS","120571066","1","0.003","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/10/2020","AQS","120571066","1","0.008","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/16/2020","AQS","120571066","1","0.058","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/22/2020","AQS","120571066","1","0.133","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/28/2020","AQS","120571066","1","0.062","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/03/2020","AQS","120571066","1","0.019","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/09/2020","AQS","120571066","1","0.004","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/15/2020","AQS","120571066","1","0.022","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/21/2020","AQS","120571066","1","0.199","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/27/2020","AQS","120571066","1","0.261","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/04/2020","AQS","120571066","1","0.005","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/10/2020","AQS","120571066","1","0.018","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/16/2020","AQS","120571066","1","0.007","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/22/2020","AQS","120571066","1","0.009","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/28/2020","AQS","120571066","1","0.006","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/04/2020","AQS","120571066","2","0.003","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/16/2020","AQS","120571066","2","0.057","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/28/2020","AQS","120571066","2","0.066","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/09/2020","AQS","120571066","2","0.004","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"02/21/2020","AQS","120571066","2","0.158","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/04/2020","AQS","120571066","2","0.005","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/16/2020","AQS","120571066","2","0.015","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"03/28/2020","AQS","120571066","2","0.004","ug/m3 LC",".","GULF COAST LEAD","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.960148","-82.381873"
"01/04/2020","AQS","120571073","1","0.034","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"01/10/2020","AQS","120571073","1","0.011","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"01/16/2020","AQS","120571073","1","0.019","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"01/22/2020","AQS","120571073","1","0.004","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"01/28/2020","AQS","120571073","1","0.015","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"02/03/2020","AQS","120571073","1","0.029","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"02/09/2020","AQS","120571073","1","0.009","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"02/15/2020","AQS","120571073","1","0.011","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"02/21/2020","AQS","120571073","1","0.01","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"02/27/2020","AQS","120571073","1","0.007","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"03/04/2020","AQS","120571073","1","0.097","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"03/10/2020","AQS","120571073","1","0.022","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"03/16/2020","AQS","120571073","1","0.022","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"03/22/2020","AQS","120571073","1","0.012","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
"03/28/2020","AQS","120571073","1","0.026","ug/m3 LC",".","Patent Scaffolding","1","100.0000","14129","Lead (TSP) LC","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.9648300007821","-82.37921"
