"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/02/2020","AQS","040071003","1","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/08/2020","AQS","040071003","1","0.004","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/14/2020","AQS","040071003","1","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/20/2020","AQS","040071003","1","0.006","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/26/2020","AQS","040071003","1","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/04/2020","AQS","040071003","2","0.004","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/10/2020","AQS","040071003","2","0.003","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/16/2020","AQS","040071003","2","0.015","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/22/2020","AQS","040071003","2","0.002","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/28/2020","AQS","040071003","2","0.011","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"02/03/2020","AQS","040071003","2","0.023","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"02/09/2020","AQS","040071003","2","0.006","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"02/15/2020","AQS","040071003","2","0.007","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"02/21/2020","AQS","040071003","2","0.286","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"02/27/2020","AQS","040071003","2","0.002","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"03/10/2020","AQS","040071003","2","0.009","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"03/22/2020","AQS","040071003","2","0.003","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"03/28/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"04/10/2020","AQS","040071003","2","0.006","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"04/15/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"04/21/2020","AQS","040071003","2","0.016","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"04/27/2020","AQS","040071003","2","0.008","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/02/2020","AQS","040071003","2","0.007","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/05/2020","AQS","040071003","2","0.007","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/09/2020","AQS","040071003","2","0.006","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/15/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/21/2020","AQS","040071003","2","0.008","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"05/27/2020","AQS","040071003","2","0.007","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/02/2020","AQS","040071003","2","0.003","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/08/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/14/2020","AQS","040071003","2","0.004","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/20/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"06/26/2020","AQS","040071003","2","0.005","ug/m3 LC",".","Hillcrest AMS","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.0035","-110.7822"
"01/04/2020","AQS","040078000","1","0.02","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"01/10/2020","AQS","040078000","1","0.006","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"01/16/2020","AQS","040078000","1","0.016","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"01/22/2020","AQS","040078000","1","0.014","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"01/28/2020","AQS","040078000","1","0.015","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"02/03/2020","AQS","040078000","1","0.028","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"02/09/2020","AQS","040078000","1","0.01","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"02/15/2020","AQS","040078000","1","0.02","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"02/21/2020","AQS","040078000","1","0.002","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"02/27/2020","AQS","040078000","1","0.003","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"03/04/2020","AQS","040078000","1","0.018","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"03/10/2020","AQS","040078000","1","0.017","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"03/16/2020","AQS","040078000","1","0.033","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"03/22/2020","AQS","040078000","1","0.009","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"03/28/2020","AQS","040078000","1","0.011","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"04/03/2020","AQS","040078000","1","0.013","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"04/09/2020","AQS","040078000","1","0.041","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"04/15/2020","AQS","040078000","1","0.023","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"04/21/2020","AQS","040078000","1","0.023","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"04/27/2020","AQS","040078000","1","0.02","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"05/03/2020","AQS","040078000","1","0.006","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"05/09/2020","AQS","040078000","1","0.007","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"05/15/2020","AQS","040078000","1","0.009","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"05/21/2020","AQS","040078000","1","0.005","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"05/27/2020","AQS","040078000","1","0.011","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"06/02/2020","AQS","040078000","1","0.007","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"06/08/2020","AQS","040078000","1","0.02","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"06/14/2020","AQS","040078000","1","0.006","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"06/20/2020","AQS","040078000","1","0.008","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
"06/26/2020","AQS","040078000","1","0.022","ug/m3 LC",".","MIAMI GOLF COURSE","1","100.0000","14129","Lead (TSP) LC","37740","Payson, AZ","04","Arizona","007","Gila","33.4190167","-110.82967"
