"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/16/2020","AQS","180890037","1","0.008","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/22/2020","AQS","180890037","1","0.052","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/28/2020","AQS","180890037","1","0.006","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/03/2020","AQS","180890037","1","0.002","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/09/2020","AQS","180890037","1","0.061","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/15/2020","AQS","180890037","1","0.137","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/21/2020","AQS","180890037","1","0.12","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/27/2020","AQS","180890037","1","0.017","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/04/2020","AQS","180890037","1","0.009","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/10/2020","AQS","180890037","1","0.005","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/16/2020","AQS","180890037","1","0.047","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/22/2020","AQS","180890037","1","0.011","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/28/2020","AQS","180890037","1","0.007","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/09/2020","AQS","180890037","2","0.249","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/13/2020","AQS","180890037","2","0.037","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/19/2020","AQS","180890037","2","0.013","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/25/2020","AQS","180890037","2","0.005","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/31/2020","AQS","180890037","2","0.015","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/06/2020","AQS","180890037","2","0.004","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/12/2020","AQS","180890037","2","0.027","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/18/2020","AQS","180890037","2","0.011","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/24/2020","AQS","180890037","2","0.004","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/01/2020","AQS","180890037","2","0.224","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/07/2020","AQS","180890037","2","0.033","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/13/2020","AQS","180890037","2","0.015","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/19/2020","AQS","180890037","2","0.013","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/04/2020","AQS","180890037","3","0.006","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/10/2020","AQS","180890037","3","0.074","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/16/2020","AQS","180890037","3","0.009","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/22/2020","AQS","180890037","3","0.064","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"01/28/2020","AQS","180890037","3","0.007","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/03/2020","AQS","180890037","3","0.004","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/09/2020","AQS","180890037","3","0.048","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/15/2020","AQS","180890037","3","0.135","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"02/21/2020","AQS","180890037","3","0.191","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/04/2020","AQS","180890037","3","0.01","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
"03/16/2020","AQS","180890037","3","0.052","ug/m3 LC",".","Hammond- E. Lakeview St.","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6742775709371","-87.494981463"
